Customer_ID,Age,Gender,Education,Occupation,Annual_Income,Avg_Monthly_Balance,Credit_Limit,Utilization_Ratio,Loan_Amount,EMI_to_Income,Mobile_App_Usage_Days,Internet_Banking_Frequency,Savings_Account,Credit_Card,Home_Loan,Personal_Loan,Insurance,Mutual_Fund,FD,Cross_Sell_Accepted
2474,39,Female,Post-Graduate,Business,1653970,187734,365955,0.86,2196934,0.09,4,59,1,1,0,0,0,1,0,0
2475,27,Female,Undergraduate,Professional,1468493,203493,775171,0.8,2450419,0.44,15,36,1,0,1,0,1,0,0,0
2476,48,Male,Post-Graduate,Business,1098461,35180,103537,0.26,2205079,0.47,17,3,0,1,1,1,0,1,0,1
2477,63,Female,Graduate,Self-Employed,341583,442410,553994,0.7,1685140,0.29,11,14,1,1,1,0,0,1,0,0
2478,25,Female,Post-Graduate,Salaried,2237069,484840,632117,0.58,1925576,0.24,4,35,1,1,0,0,0,1,1,0
2479,25,Male,Graduate,Professional,2762396,153597,583840,0.1,1987474,0.2,27,34,1,0,0,1,1,1,1,0
2480,50,Male,Undergraduate,Salaried,1843388,443890,589773,0.86,1485816,0.18,4,40,1,0,0,1,1,0,1,0
2481,52,Male,Post-Graduate,Self-Employed,762584,149994,751473,0.95,2904019,0.55,4,29,1,0,0,0,1,0,0,0
2482,28,Female,Graduate,Business,1416723,203854,188677,0.69,544248,0.21,19,30,1,1,1,0,1,0,1,0
2483,30,Male,Undergraduate,Salaried,2849704,483034,673891,0.26,1007259,0.41,2,7,1,1,1,1,0,0,0,1
2484,58,Female,Undergraduate,Business,2752421,388192,131389,0.55,1204127,0.48,16,54,1,1,1,0,1,0,1,0
2485,52,Female,Graduate,Self-Employed,1425180,438062,730117,0.15,2152957,0.06,20,2,1,1,1,1,1,1,0,1
2486,48,Female,Post-Graduate,Professional,2453070,223969,436286,0.32,2719009,0.07,13,18,1,1,0,0,1,0,0,1
2487,37,Male,Undergraduate,Self-Employed,684369,498338,94865,0.7,1231092,0.23,8,26,1,0,0,1,0,0,1,1
2488,51,Male,Graduate,Salaried,1347048,378241,112811,0.32,1989669,0.43,19,17,1,0,0,0,1,0,1,1
2489,28,Female,Post-Graduate,Salaried,893170,339317,58337,0.18,795984,0.19,22,46,1,0,0,0,0,0,0,0
2490,60,Female,Undergraduate,Salaried,2958262,23916,284539,0.06,604618,0.05,2,12,1,1,1,0,0,0,1,0
2491,45,Female,Graduate,Business,347259,171998,127670,0.57,756854,0.21,17,58,1,1,0,1,0,1,1,1
2492,29,Male,Undergraduate,Professional,1867769,52941,445055,0.92,1047171,0.1,23,50,1,1,0,0,0,1,1,0
2493,22,Female,Undergraduate,Salaried,805765,70294,283970,0.49,217511,0.17,12,57,1,0,0,1,0,0,0,1
2494,35,Male,Graduate,Salaried,2145543,29684,788082,0.24,2142257,0.23,14,32,1,1,0,0,0,1,0,0
2495,23,Female,Undergraduate,Salaried,1235448,374452,627390,0.47,2436460,0.12,12,49,1,1,1,1,1,0,0,0
2496,56,Male,Graduate,Self-Employed,935765,158038,590647,0.59,2652532,0.44,22,29,1,1,0,0,1,0,0,0
2497,24,Female,Post-Graduate,Salaried,500772,255077,344658,0.77,2434983,0.19,13,48,1,0,0,0,1,0,0,0
2498,34,Male,Graduate,Self-Employed,2885926,493787,486434,0.46,947561,0.41,10,10,1,1,1,1,0,1,1,1
2499,61,Male,Post-Graduate,Salaried,574582,198551,446156,0.21,1943633,0.38,4,36,1,1,1,0,1,1,1,0
2500,61,Male,Undergraduate,Self-Employed,2723640,216776,598241,0.22,2069361,0.54,7,2,1,1,1,1,0,1,0,0
2501,45,Male,Graduate,Business,519712,461537,242477,0.86,301103,0.1,22,37,1,0,1,0,0,0,1,0
2502,30,Male,Graduate,Business,1275509,346155,778294,0.26,792197,0.17,2,14,1,1,0,0,0,1,0,0
2503,41,Male,Graduate,Self-Employed,2467540,103009,612514,0.71,166879,0.53,15,10,1,0,1,0,0,1,0,1
2504,56,Female,Graduate,Professional,2720379,307310,52052,0.29,703869,0.5,4,40,1,1,1,1,0,1,0,1
2505,32,Female,Post-Graduate,Professional,1997229,63264,488028,0.7,2154884,0.16,9,1,1,1,0,0,0,1,0,0
2506,47,Female,Post-Graduate,Self-Employed,1291072,240614,286355,0.12,1270444,0.11,24,41,1,1,0,0,0,1,1,0
2507,60,Female,Undergraduate,Business,1559459,13466,772531,0.24,2686831,0.52,6,55,1,1,1,0,1,1,1,0
2508,22,Male,Undergraduate,Self-Employed,449865,294046,523031,0.42,1358967,0.15,29,21,1,1,0,1,1,1,0,1
2509,33,Female,Undergraduate,Professional,1564102,69805,195344,0.51,420535,0.53,17,5,1,1,1,0,0,1,1,0
2510,52,Male,Undergraduate,Self-Employed,2468287,408579,322635,0.37,1641828,0.58,7,9,0,1,0,0,0,0,1,1
2511,51,Male,Graduate,Business,2017376,373614,455731,0.57,1206634,0.17,16,9,1,1,1,1,1,0,1,0
2512,36,Male,Post-Graduate,Professional,1720064,267656,432885,0.34,1416782,0.51,17,18,0,1,1,1,0,0,1,0
2513,52,Female,Post-Graduate,Professional,1659898,69397,480988,0.66,1210375,0.28,8,56,1,0,1,0,1,1,0,1
2514,52,Male,Post-Graduate,Salaried,2598921,274278,122981,0.51,2054754,0.48,3,5,1,1,1,1,0,0,1,1
2515,54,Female,Post-Graduate,Salaried,2871846,389068,345196,0.68,196451,0.27,25,16,0,1,0,0,1,0,0,0
2516,31,Female,Undergraduate,Professional,679928,75126,179672,0.44,882714,0.09,29,34,1,0,0,1,1,0,0,0
2517,30,Female,Graduate,Professional,1780161,454007,707773,0.84,936822,0.44,21,57,1,1,0,0,1,0,0,0
2518,35,Female,Post-Graduate,Self-Employed,969544,313523,461243,0.39,2159574,0.13,22,4,1,0,0,0,0,0,0,0
2519,37,Female,Graduate,Business,2989923,364082,515987,0.33,1389368,0.56,20,21,1,0,0,1,0,1,0,0
2520,60,Male,Graduate,Professional,1588459,234322,473588,0.55,1514262,0.28,6,55,0,1,0,1,1,0,1,1
2521,38,Male,Graduate,Business,1813566,95609,121871,0.51,1791843,0.1,25,50,1,1,0,0,1,0,1,1
2522,29,Female,Graduate,Professional,2778474,483335,537106,0.52,2805633,0.18,23,37,1,1,0,0,1,0,0,1
2523,45,Male,Post-Graduate,Business,2017092,309867,624083,0.77,1601434,0.52,18,40,1,1,1,0,0,1,0,1
2524,60,Female,Post-Graduate,Salaried,2792779,182238,770167,0.58,553436,0.23,11,44,1,1,0,1,0,0,0,0
2525,34,Male,Post-Graduate,Professional,577818,99292,696287,0.85,470193,0.52,6,14,1,0,0,1,0,1,0,0
2526,45,Male,Undergraduate,Self-Employed,1225812,95310,638682,0.61,2755263,0.14,27,27,1,1,1,1,1,0,0,0
2527,42,Male,Post-Graduate,Business,1318645,361314,667178,0.07,1186151,0.31,27,49,1,1,1,0,1,0,0,1
2528,50,Male,Undergraduate,Professional,824864,237751,484201,0.83,2056736,0.53,13,12,1,0,0,0,0,1,1,0
2529,40,Male,Undergraduate,Salaried,2542865,17249,120343,0.81,2693219,0.08,29,27,1,0,0,0,0,1,0,0
2530,41,Male,Undergraduate,Salaried,1569475,13796,384016,0.09,2726544,0.22,28,56,1,1,0,1,0,1,0,1
2531,64,Male,Post-Graduate,Salaried,1324199,422134,187596,0.16,180553,0.55,9,34,1,1,1,0,1,0,0,0
2532,52,Male,Post-Graduate,Salaried,613051,28564,485114,0.55,2017401,0.38,8,4,1,0,0,0,1,0,0,0
2533,41,Male,Post-Graduate,Professional,734355,499464,480082,0.09,1149886,0.44,13,43,1,0,0,0,0,0,0,0
2534,55,Male,Undergraduate,Self-Employed,1957189,104322,589553,0.42,2455412,0.51,27,44,1,1,0,0,0,1,1,0
2535,52,Male,Undergraduate,Business,1012675,221920,780560,0.93,808656,0.34,29,51,1,1,0,0,1,1,0,1
2536,50,Male,Graduate,Self-Employed,393435,128915,79830,0.21,2956265,0.51,14,2,1,1,0,0,1,0,0,1
2537,59,Male,Undergraduate,Business,863195,101509,129138,0.24,903643,0.4,1,42,1,0,0,0,0,0,0,0
2538,32,Female,Undergraduate,Self-Employed,1559368,399273,451311,0.66,2747109,0.43,5,42,1,0,0,0,1,1,1,1
2539,61,Male,Post-Graduate,Professional,2822115,219815,359529,0.09,543587,0.13,6,32,1,0,0,1,1,1,0,0
2540,38,Male,Graduate,Professional,1296005,470198,663549,0.79,406713,0.57,9,2,1,0,1,0,1,0,0,1
2541,41,Male,Graduate,Business,1793932,207559,528646,0.23,2713324,0.49,20,58,1,0,0,0,0,1,1,1
2542,33,Male,Graduate,Professional,879224,325317,146714,0.53,2156634,0.19,13,22,0,1,0,0,1,0,0,0
2543,41,Male,Post-Graduate,Business,2789910,401973,496430,0.27,2151978,0.37,1,19,1,1,1,0,0,0,1,1
2544,28,Male,Graduate,Self-Employed,308000,261245,745925,0.64,1820580,0.26,22,26,1,1,0,0,0,1,0,0
2545,60,Female,Graduate,Professional,1347882,470469,509702,0.58,2750305,0.41,25,20,1,1,0,1,1,0,1,0
2546,27,Female,Post-Graduate,Professional,408407,456610,283812,0.9,1960284,0.6,6,36,1,1,1,0,1,0,0,0
2547,43,Female,Graduate,Business,432157,390637,413192,0.45,2700898,0.08,7,18,1,1,0,0,1,0,0,1
2548,64,Male,Undergraduate,Business,1803855,152462,492098,0.84,1049448,0.57,10,52,1,0,1,0,1,0,0,1
2549,52,Male,Undergraduate,Business,972982,66627,304072,0.57,2119540,0.09,4,50,1,0,1,0,0,1,0,1
2550,31,Male,Undergraduate,Business,1474766,227802,628110,0.87,438517,0.3,29,14,1,1,0,0,0,1,0,0
2551,42,Female,Undergraduate,Salaried,836296,484229,576208,0.31,2743461,0.32,18,20,1,1,0,0,0,1,1,0
2552,42,Male,Undergraduate,Business,2213506,486732,715236,0.54,1004341,0.2,29,45,0,1,0,1,0,1,0,0
2553,63,Male,Undergraduate,Salaried,2649996,172022,465212,0.4,823232,0.36,16,24,1,1,1,0,0,1,0,0
2554,45,Female,Undergraduate,Self-Employed,2510044,475346,321304,0.11,520981,0.51,19,47,1,1,0,0,0,1,0,0
2555,42,Female,Undergraduate,Business,613269,466179,81706,0.57,1805500,0.21,11,47,1,0,1,0,1,1,1,0
2556,48,Male,Undergraduate,Salaried,1489497,185765,250416,0.76,2096825,0.09,17,57,1,1,1,0,0,1,1,1
2557,49,Male,Post-Graduate,Salaried,472444,160672,487491,0.55,334846,0.4,2,31,1,1,0,0,1,1,1,1
2558,33,Male,Post-Graduate,Salaried,1362343,477850,490640,0.3,1137938,0.46,7,52,1,1,0,0,0,1,0,1
2559,38,Male,Undergraduate,Professional,2871015,466302,218578,0.29,13026,0.57,9,36,1,1,0,0,0,1,1,0
2560,22,Female,Post-Graduate,Salaried,1786162,87478,72879,0.26,1101765,0.14,25,15,1,1,0,0,0,1,1,0
2561,49,Male,Post-Graduate,Business,2966492,24012,726133,0.93,1557035,0.55,25,46,1,0,0,0,0,0,1,0
2562,41,Male,Undergraduate,Business,1972291,433918,552217,0.41,2103794,0.32,27,7,1,1,0,0,1,1,0,0
2563,35,Female,Undergraduate,Business,1239069,251626,390714,0.34,1717492,0.18,14,49,1,0,0,0,0,1,1,0
2564,47,Male,Post-Graduate,Salaried,1532812,320320,578172,0.43,1610860,0.58,17,23,1,1,0,0,1,1,0,0
2565,51,Male,Undergraduate,Salaried,662691,282490,149036,0.15,227650,0.18,15,29,1,1,1,0,0,1,0,0
2566,35,Female,Undergraduate,Professional,368125,417644,264573,0.23,1044593,0.45,7,41,1,0,0,0,0,1,1,0
2567,43,Female,Undergraduate,Self-Employed,2898642,277899,606091,0.51,1167844,0.48,7,4,1,1,0,0,1,1,0,0
2568,44,Male,Undergraduate,Professional,2379014,16283,725423,0.77,734956,0.29,14,31,0,0,0,0,1,1,1,0
2569,64,Female,Post-Graduate,Business,1065378,321180,332380,0.84,852365,0.43,9,18,0,0,0,0,0,0,0,0
2570,33,Female,Graduate,Business,1830011,142409,787603,0.83,2736349,0.36,9,45,1,0,0,1,1,1,0,0
2571,42,Male,Post-Graduate,Business,1371999,399130,645005,0.9,772413,0.16,17,31,1,1,1,0,0,0,0,0
2572,63,Female,Graduate,Professional,384693,118991,550073,0.16,1363826,0.47,26,47,0,0,0,1,0,0,0,1
2573,57,Male,Graduate,Business,2612929,463002,68484,0.09,2834325,0.56,21,36,1,1,1,0,1,1,1,1
2574,53,Male,Graduate,Business,1874570,72968,799969,0.15,1332832,0.32,2,18,1,1,0,0,0,1,0,1
2575,23,Male,Post-Graduate,Business,1138185,424073,325424,0.59,2568534,0.6,12,10,1,0,0,0,1,0,0,1
2576,39,Male,Post-Graduate,Salaried,1704475,231544,310964,0.55,1178999,0.29,22,7,1,0,1,0,0,1,0,0
2577,43,Female,Post-Graduate,Self-Employed,2176342,115130,52754,0.65,2195795,0.31,16,38,1,0,0,0,1,0,1,0
2578,49,Male,Post-Graduate,Salaried,926889,37640,93386,0.38,1785862,0.42,2,45,1,1,0,1,1,0,0,0
2579,50,Male,Post-Graduate,Salaried,1137059,441651,81365,0.4,2688272,0.15,15,28,1,0,0,1,1,0,1,1
2580,59,Male,Graduate,Self-Employed,636725,383377,393497,0.54,2216119,0.55,6,59,1,1,0,0,1,0,0,1
2581,64,Male,Post-Graduate,Self-Employed,1808719,26214,734964,0.12,1212985,0.49,23,18,1,1,0,0,1,1,1,0
2582,45,Female,Graduate,Professional,2440499,182604,51803,0.77,2118254,0.53,22,31,1,1,0,1,1,0,1,1
2583,57,Female,Post-Graduate,Self-Employed,1914085,298675,699195,0.88,63673,0.39,28,54,1,1,0,0,0,0,1,0
2584,28,Female,Post-Graduate,Professional,2044712,214621,189344,0.4,287362,0.54,11,9,1,1,0,0,0,1,0,0
2585,62,Male,Undergraduate,Professional,660347,307956,524420,0.72,2936408,0.42,29,43,1,0,1,1,1,1,0,1
2586,36,Female,Graduate,Salaried,2937388,331072,569064,0.54,1489375,0.33,17,16,1,1,0,1,0,1,1,0
2587,28,Female,Post-Graduate,Business,2422270,211626,155210,0.26,383823,0.56,4,40,1,0,0,0,1,1,0,0
2588,21,Male,Post-Graduate,Salaried,1297197,336027,792635,0.11,126208,0.29,19,25,1,1,0,0,1,0,1,0
2589,64,Female,Post-Graduate,Salaried,2523829,94153,225771,0.27,805367,0.33,5,37,1,1,0,0,1,1,1,0
2590,25,Male,Undergraduate,Self-Employed,1365597,234476,773884,0.59,606317,0.14,23,30,1,0,1,1,0,1,1,0
2591,23,Female,Graduate,Self-Employed,1815684,130325,319348,0.09,1805890,0.57,12,47,0,1,1,1,0,1,1,0
2592,21,Female,Post-Graduate,Professional,1318613,377915,563680,0.8,2556635,0.17,19,58,1,0,0,0,0,0,0,0
2593,24,Female,Post-Graduate,Professional,348215,193470,112519,0.92,2142421,0.16,1,2,1,1,0,0,0,1,0,1
2594,60,Female,Post-Graduate,Professional,563367,52774,543881,0.13,994275,0.11,27,5,1,1,1,0,1,0,0,0
2595,55,Male,Undergraduate,Self-Employed,390162,434306,100386,0.27,1660477,0.3,11,42,1,1,1,0,0,0,1,0
2596,52,Male,Post-Graduate,Professional,2381256,46809,66486,0.66,401975,0.2,25,30,1,0,0,0,1,0,1,0
2597,62,Female,Graduate,Professional,1107958,339569,195846,0.78,103860,0.46,22,19,1,1,0,0,1,0,0,0
2598,54,Male,Graduate,Self-Employed,1333438,427276,153216,0.36,416704,0.22,6,14,0,0,0,0,1,1,1,1
2599,63,Female,Graduate,Business,1387405,20091,771642,0.51,1239863,0.45,4,27,1,1,0,0,1,1,0,0
2600,45,Female,Graduate,Salaried,1400438,449499,457589,0.85,1058125,0.16,27,30,0,0,0,0,0,0,1,1
2601,30,Female,Post-Graduate,Self-Employed,713552,422255,577979,0.4,1733454,0.18,17,45,0,0,0,0,0,0,0,1
2602,41,Female,Undergraduate,Professional,330796,53289,618733,0.12,2038879,0.49,12,14,1,1,0,0,1,0,1,0
2603,59,Female,Undergraduate,Salaried,1889682,13718,206895,0.95,244369,0.25,25,31,1,1,1,1,0,0,0,1
2604,47,Female,Undergraduate,Self-Employed,1110920,162991,675656,0.21,1770543,0.11,10,36,0,0,0,1,0,0,1,0
2605,47,Male,Post-Graduate,Salaried,2041888,445232,248327,0.09,319269,0.58,23,39,1,0,1,0,0,0,0,0
2606,22,Male,Undergraduate,Salaried,2218912,347378,232426,0.42,1514773,0.15,28,50,1,0,0,1,1,1,0,1
2607,61,Female,Graduate,Business,754673,253859,399215,0.16,2809034,0.13,26,30,1,1,1,0,1,0,1,1
2608,33,Male,Post-Graduate,Professional,396931,306542,536633,0.93,166086,0.25,14,38,1,1,0,0,1,1,0,0
2609,29,Female,Undergraduate,Self-Employed,2326046,293588,224568,0.39,2869120,0.1,7,47,1,0,0,0,0,1,1,0
2610,56,Male,Graduate,Professional,1424096,223983,549257,0.79,2447228,0.14,27,11,1,0,0,0,1,0,0,1
2611,42,Male,Graduate,Business,858549,320195,465052,0.21,710855,0.52,23,17,1,0,1,1,1,1,1,0
2612,62,Male,Post-Graduate,Business,577851,243966,770546,0.17,1638474,0.14,23,10,1,1,0,0,0,0,1,0
2613,46,Female,Post-Graduate,Self-Employed,2677305,396217,712544,0.63,395204,0.11,24,16,0,1,0,1,0,1,1,0
2614,32,Male,Undergraduate,Self-Employed,842519,279010,241901,0.87,2990236,0.53,11,51,1,1,0,0,0,1,0,0
2615,37,Female,Undergraduate,Business,2689121,497296,338484,0.15,1997111,0.29,24,11,1,1,0,0,1,0,0,0
2616,34,Female,Undergraduate,Self-Employed,709141,395726,621631,0.58,2464887,0.14,3,39,0,1,0,0,1,0,0,0
2617,34,Female,Post-Graduate,Salaried,825604,138379,209005,0.13,1359654,0.37,8,59,1,1,0,1,0,1,1,0
2618,54,Male,Undergraduate,Salaried,1445184,473673,523103,0.78,569227,0.07,20,28,1,0,1,1,0,0,1,0
2619,40,Male,Undergraduate,Business,2792394,258241,210330,0.87,931360,0.29,23,21,1,1,0,0,1,1,1,1
2620,31,Male,Graduate,Professional,577433,187185,175877,0.62,1037431,0.37,5,28,1,1,0,0,1,1,1,1
2621,36,Female,Graduate,Self-Employed,1921750,51522,345171,0.67,1228543,0.58,28,56,1,0,0,0,0,1,0,0
2622,51,Female,Graduate,Self-Employed,1413596,337287,461518,0.1,1499218,0.23,4,55,1,1,0,0,1,0,1,0
2623,26,Male,Undergraduate,Salaried,2353785,304903,433336,0.12,2011828,0.47,13,23,1,1,0,0,1,0,0,1
2624,39,Female,Post-Graduate,Self-Employed,668205,294809,761115,0.21,7954,0.12,4,46,1,1,0,1,0,1,0,0
2625,57,Male,Graduate,Professional,385643,362622,752362,0.3,2263225,0.29,6,1,0,1,0,1,1,0,0,0
2626,24,Male,Post-Graduate,Self-Employed,1710547,212857,171918,0.73,2570068,0.17,2,49,1,1,1,0,0,0,0,0
2627,24,Male,Undergraduate,Self-Employed,2787385,469545,770995,0.44,2669778,0.32,29,54,1,1,0,0,1,0,0,1
2628,40,Male,Undergraduate,Salaried,1852816,37679,774801,0.12,2607146,0.28,5,13,1,0,1,0,0,0,0,0
2629,30,Female,Graduate,Self-Employed,889488,63883,65090,0.82,2823676,0.59,15,8,0,1,0,0,1,0,1,0
2630,44,Male,Post-Graduate,Business,2640102,351673,85110,0.94,1871944,0.55,8,19,1,1,1,0,0,1,0,1
2631,55,Male,Graduate,Business,1492443,363213,647915,0.46,2627748,0.37,2,24,1,0,0,1,1,1,0,0
2632,46,Male,Undergraduate,Professional,2614659,79131,747671,0.51,690442,0.15,21,40,1,1,0,1,0,0,1,0
2633,57,Male,Post-Graduate,Professional,2615335,58295,470603,0.12,2303415,0.36,23,49,1,1,1,0,0,1,0,0
2634,58,Male,Graduate,Professional,2065449,453222,571257,0.39,1201279,0.49,5,59,1,1,0,0,1,0,0,0
2635,41,Male,Undergraduate,Professional,843293,188253,690341,0.38,1444706,0.07,26,37,1,0,0,0,1,1,1,1
2636,60,Male,Graduate,Salaried,410737,191793,651178,0.92,634308,0.29,9,25,1,1,1,1,1,0,0,1
2637,59,Female,Post-Graduate,Self-Employed,2089032,274400,439578,0.64,2600236,0.07,25,43,1,0,0,1,0,1,1,1
2638,41,Female,Post-Graduate,Salaried,522316,284245,736746,0.75,566589,0.18,8,26,0,1,0,0,0,0,1,1
2639,30,Female,Post-Graduate,Professional,2044188,449706,537030,0.17,966689,0.1,14,46,1,0,1,0,0,1,0,0
2640,58,Female,Post-Graduate,Self-Employed,778706,63255,321846,0.43,2459745,0.58,16,42,1,1,0,0,1,0,1,0
2641,24,Male,Post-Graduate,Business,2624395,104944,678999,0.22,455889,0.14,25,27,1,0,0,0,0,0,1,0
2642,40,Female,Graduate,Salaried,431777,499698,486344,0.82,317755,0.13,2,32,0,0,0,0,1,0,0,0
2643,37,Female,Graduate,Self-Employed,613654,380862,161895,0.19,733893,0.58,3,44,1,1,0,0,1,0,0,1
2644,27,Female,Graduate,Business,1132725,178016,339906,0.44,1889833,0.33,4,3,1,1,1,1,1,1,0,0
2645,24,Male,Graduate,Business,2253230,83497,708599,0.1,1884564,0.47,15,41,1,1,0,0,1,0,0,0
2646,49,Female,Undergraduate,Professional,1319620,287560,507187,0.62,34692,0.23,5,43,0,0,0,0,1,0,1,0
2647,34,Female,Undergraduate,Business,2810520,441238,549062,0.48,2746177,0.34,15,9,0,1,1,1,1,0,0,0
2648,23,Male,Graduate,Business,1970255,18429,62567,0.5,89541,0.05,26,1,1,0,0,0,1,0,0,0
2649,44,Female,Undergraduate,Professional,1272634,154855,660025,0.14,2999153,0.27,28,18,1,1,1,1,0,1,0,1
2650,57,Male,Undergraduate,Self-Employed,1285359,70632,565093,0.51,1373372,0.36,18,3,1,0,0,0,0,0,1,0
2651,36,Female,Post-Graduate,Self-Employed,360216,296434,56857,0.56,1120135,0.33,13,14,1,0,0,1,1,0,1,0
2652,24,Male,Graduate,Professional,897987,465705,387543,0.92,1567553,0.27,11,32,1,1,0,0,1,0,0,0
2653,44,Female,Undergraduate,Salaried,1610929,399306,108086,0.08,2329430,0.48,10,4,1,0,0,1,1,0,0,1
2654,54,Female,Undergraduate,Professional,2795202,327297,401289,0.88,1173395,0.33,4,37,1,1,1,0,1,1,0,1
2655,50,Female,Graduate,Self-Employed,2821880,383365,170071,0.48,1392003,0.4,20,21,1,0,1,0,1,1,0,1
2656,38,Male,Post-Graduate,Salaried,1935349,306644,576300,0.24,74167,0.15,5,42,0,1,0,0,1,0,0,1
2657,39,Female,Graduate,Professional,2318039,54021,109049,0.65,437000,0.52,22,27,0,0,0,0,0,1,0,0
2658,51,Male,Post-Graduate,Self-Employed,1819774,109118,796918,0.52,2080883,0.25,1,5,1,1,0,0,0,0,1,0
2659,39,Male,Undergraduate,Self-Employed,631642,366965,659277,0.25,260069,0.32,13,3,1,0,0,1,0,1,1,0
2660,39,Male,Post-Graduate,Self-Employed,706244,115339,401730,0.61,1762558,0.24,14,22,1,0,1,0,0,0,1,0
2661,42,Male,Post-Graduate,Business,1662262,469938,89080,0.48,2851112,0.54,22,20,1,0,0,1,1,1,0,0
2662,44,Female,Graduate,Business,704933,66733,571677,0.67,1133444,0.55,16,41,1,1,1,0,0,1,1,1
2663,32,Female,Undergraduate,Salaried,1320602,487361,512431,0.67,2170815,0.17,13,44,0,0,0,0,1,1,1,0
2664,50,Female,Graduate,Salaried,2392174,150248,496278,0.48,2902573,0.46,15,2,1,0,0,0,1,1,0,0
2665,58,Male,Graduate,Salaried,1069893,100909,284027,0.4,220913,0.11,9,43,1,1,0,0,0,1,0,0
2666,51,Female,Undergraduate,Business,1121644,107491,115888,0.11,2180166,0.07,3,1,1,0,1,0,0,1,0,1
2667,56,Male,Graduate,Salaried,2700396,424773,428095,0.49,373701,0.51,2,23,1,0,0,1,0,1,0,0
2668,39,Male,Graduate,Self-Employed,2133920,366418,278800,0.27,1472570,0.12,12,48,1,1,0,0,1,1,0,0
2669,56,Male,Post-Graduate,Self-Employed,2323715,231727,166293,0.1,2491442,0.14,24,25,1,0,0,0,1,1,1,0
2670,50,Female,Graduate,Salaried,876304,458250,311185,0.35,2637839,0.38,18,26,1,1,0,0,1,0,1,1
2671,53,Female,Undergraduate,Salaried,1598513,92439,348310,0.13,2917879,0.5,24,57,1,0,0,0,0,1,0,0
2672,38,Male,Graduate,Business,1777167,282882,431383,0.57,1695794,0.15,26,3,1,0,0,0,0,1,1,0
2673,48,Female,Post-Graduate,Self-Employed,1499968,15041,184078,0.5,1670879,0.11,4,31,1,1,1,0,0,1,0,0
2674,31,Female,Graduate,Professional,1367877,60606,182076,0.76,2428031,0.09,25,27,1,1,0,0,0,0,1,0
2675,53,Male,Graduate,Professional,554531,492006,490796,0.29,2946826,0.06,20,13,1,0,0,1,0,0,1,0
2676,37,Male,Graduate,Business,2989549,197437,187039,0.38,2844227,0.11,15,47,1,1,0,1,0,1,0,1
2677,26,Female,Post-Graduate,Business,2302131,312671,253036,0.67,1351288,0.57,1,33,1,1,0,1,1,0,0,1
2678,24,Male,Undergraduate,Business,998119,281394,68879,0.94,1420252,0.1,8,25,1,1,1,0,0,0,1,1
2679,40,Male,Undergraduate,Self-Employed,809365,364492,576549,0.86,79027,0.38,17,55,1,0,0,0,1,0,0,0
2680,47,Female,Post-Graduate,Salaried,1311684,166760,772633,0.52,2042593,0.56,5,56,1,1,0,1,1,0,1,0
2681,35,Female,Post-Graduate,Salaried,2496169,160862,320071,0.66,1148872,0.4,7,59,1,1,1,1,0,1,1,0
2682,26,Male,Graduate,Business,2395187,273090,508100,0.53,379785,0.07,3,16,1,0,0,0,0,0,1,1
2683,34,Female,Undergraduate,Self-Employed,552980,308942,656544,0.44,2299582,0.38,6,47,1,0,0,0,0,0,0,0
2684,31,Male,Post-Graduate,Professional,2857794,346007,397047,0.59,574371,0.55,13,38,1,1,1,1,1,1,0,0
2685,59,Male,Undergraduate,Business,2336991,135473,171686,0.4,509919,0.23,16,26,1,0,0,0,0,0,1,0
2686,29,Female,Graduate,Self-Employed,1510953,256552,419311,0.3,1202476,0.22,27,54,1,0,0,0,1,1,1,0
2687,46,Male,Post-Graduate,Business,1423982,142208,764007,0.69,761082,0.19,17,59,1,0,1,0,0,1,0,1
2688,36,Male,Undergraduate,Self-Employed,1084512,172987,587344,0.83,1323525,0.33,6,47,1,1,0,1,0,0,1,0
2689,25,Male,Undergraduate,Self-Employed,2948282,232546,585086,0.31,2332933,0.18,5,52,1,1,0,0,1,1,1,0
2690,30,Female,Graduate,Business,1228220,338234,764418,0.69,1919066,0.45,18,18,1,1,1,0,1,0,0,0
2691,23,Female,Post-Graduate,Salaried,2314665,426637,626035,0.44,397505,0.4,4,17,1,1,1,0,1,0,1,0
2692,33,Female,Undergraduate,Business,2132981,481985,85738,0.32,1887560,0.27,12,46,1,1,0,1,0,1,0,0
2693,63,Male,Graduate,Salaried,669199,463132,241017,0.61,2974783,0.45,28,54,1,0,0,0,0,1,0,1
2694,50,Male,Undergraduate,Salaried,2881108,40893,525614,0.9,2241829,0.1,16,25,1,1,0,0,1,1,0,0
2695,26,Female,Graduate,Professional,346408,74124,329371,0.37,2994116,0.46,11,58,0,1,0,0,1,0,1,1
2696,37,Female,Undergraduate,Self-Employed,1385106,46171,739753,0.73,401633,0.38,28,26,1,0,0,1,1,0,0,1
2697,39,Female,Undergraduate,Business,2507199,159710,133800,0.33,1253820,0.4,27,18,1,1,0,0,1,0,0,0
2698,62,Male,Graduate,Self-Employed,1309424,388198,700819,0.77,10573,0.09,11,49,1,1,1,0,1,1,0,1
2699,55,Female,Post-Graduate,Professional,1146162,207556,371605,0.73,2699209,0.39,23,1,0,1,0,0,1,1,0,0
2700,46,Male,Graduate,Salaried,899911,239310,107848,0.74,766448,0.32,6,46,0,0,0,1,1,0,1,0
